Kernel,gx,gy,gz,bx,by,bz,nx,ny,nz,gpuId,occupancy
1,8,8,5,16,20,1,320,320,320,0,0.951746
1,8,2,40,1,160,1,320,320,320,0,0.955372
1,50,2,2,4,64,2,320,320,320,0,0.837455
1,4,4,10,1,640,1,320,320,320,0,0.918991
1,8,1,16,25,4,8,320,320,320,0,0.945262
1,16,10,1,8,2,40,320,320,320,0,0.850423
1,2,50,4,8,16,2,320,320,320,0,0.928835
1,1,64,5,1,32,10,320,320,320,0,0.897571
1,1,200,2,32,1,8,320,320,320,0,0.954336
1,8,2,10,32,4,5,320,320,320,0,0.763267
1,2,32,2,4,20,10,320,320,320,0,0.911517
1,4,20,2,64,2,5,320,320,320,0,0.934995
1,10,2,32,40,1,4,320,320,320,0,0.898662
1,16,1,25,128,1,2,320,320,320,0,0.925609
0,1,4,100,64,1,4,320,320,320,0,0.898122
1,2,8,20,1,5,64,320,320,320,0,0.896302
1,320,5,2,1,8,4,320,320,320,0,0.939568
2,32,2,25,2,16,2,320,320,320,0,0.952706
1,1,10,80,1,4,32,320,320,320,0,0.913741
1,5,16,2,160,1,4,320,320,320,0,0.867429
1,1,1,128,20,2,20,320,320,320,0,0.908478
0,1,200,16,2,16,1,320,320,320,0,0.763491
0,2,20,5,128,2,2,320,320,320,0,0.897327
1,16,4,5,80,1,4,320,320,320,0,0.94953
1,5,16,5,64,2,2,320,320,320,0,0.916303
1,1,320,2,8,1,20,320,320,320,0,0.975781
1,4,10,16,8,1,20,320,320,320,0,0.961202
1,8,1,200,4,8,2,320,320,320,0,0.763351
1,8,1,20,40,16,1,320,320,320,0,0.491401
1,40,8,5,1,8,8,320,320,320,0,0.91697
1,4,8,4,10,16,5,320,320,320,0,0.906951
0,4,40,1,10,64,1,320,320,320,0,0.910588
1,2,5,16,80,4,2,320,320,320,0,0.897238
3,80,1,2,5,16,8,320,320,320,0,0.95426
1,4,5,20,1,8,32,320,320,320,0,0.978725
1,64,2,1,10,10,8,320,320,320,0,0.964232
1,16,5,2,32,10,2,320,320,320,0,0.913594
1,128,25,1,2,8,2,320,320,320,0,0.897404
1,2,20,4,1,320,2,320,320,320,0,0.884531
1,8,20,10,4,16,1,320,320,320,0,0.954456
0,4,4,100,8,1,8,320,320,320,0,0.763293
1,1,80,4,10,4,8,320,320,320,0,0.918852
1,20,4,2,20,8,4,320,320,320,0,0.85658
1,50,2,8,8,1,16,320,320,320,0,0.937744
1,40,1,16,32,5,1,320,320,320,0,0.984202
1,4,100,4,64,1,1,320,320,320,0,0.909655
1,64,1,2,50,4,4,320,320,320,0,0.938977
1,16,8,1,80,5,2,320,320,320,0,0.946805
1,32,10,2,2,4,20,320,320,320,0,0.492206
1,4,40,20,4,1,8,320,320,320,0,0.906541
1,25,4,2,64,2,4,320,320,320,0,0.763208
1,2,32,5,64,5,1,320,320,320,0,0.763303
1,1,10,160,2,4,8,320,320,320,0,0.898184
2,25,4,8,2,2,32,320,320,320,0,0.93241
1,20,1,16,5,32,2,320,320,320,0,0.913456
1,5,4,8,16,40,1,320,320,320,0,0.896755
1,32,20,1,40,4,1,320,320,320,0,0.898067
1,1,8,80,40,2,2,320,320,320,0,0.910383
1,2,400,1,128,1,1,320,320,320,0,0.76331
3,40,1,80,1,32,1,320,320,320,0,0.91003
1,20,2,4,2,8,40,320,320,320,0,0.959287
2,4,80,2,1,80,2,320,320,320,0,0.909019
1,25,32,2,1,64,1,320,320,320,0,0.49105
1,1,128,1,5,10,16,320,320,320,0,0.895665
1,10,16,4,4,40,1,320,320,320,0,0.897834
1,1,40,10,32,1,8,320,320,320,0,0.763438
1,1,5,80,4,32,2,320,320,320,0,0.899481
1,4,40,5,32,1,4,320,320,320,0,0.763257
0,8,20,2,1,160,2,320,320,320,0,0.925201
1,10,80,1,32,2,2,320,320,320,0,0.900762
1,1,32,100,4,8,1,320,320,320,0,0.897729
1,2,100,1,4,64,2,320,320,320,0,0.936034
3,5,16,10,16,2,4,320,320,320,0,0.926113
0,10,10,4,1,4,64,320,320,320,0,0.925111
1,4,1,80,5,2,32,320,320,320,0,0.909491
1,8,100,2,4,2,8,320,320,320,0,0.926201
3,40,1,20,2,8,8,320,320,320,0,0.965469
3,320,2,1,16,5,2,320,320,320,0,0.942223
3,5,10,16,32,1,4,320,320,320,0,0.903938
1,4,2,40,1,8,40,320,320,320,0,0.941408
1,10,5,2,64,16,1,320,320,320,0,0.899794
1,2,2,100,4,8,8,320,320,320,0,0.924727
0,4,20,10,32,2,2,320,320,320,0,0.895269
1,100,4,1,1,32,8,320,320,320,0,0.952582
1,1,25,4,32,1,32,320,320,320,0,0.982997
1,2,800,1,2,8,4,320,320,320,0,0.763382
1,5,1,640,4,1,8,320,320,320,0,0.93113
1,2,50,1,64,4,4,320,320,320,0,0.913018
3,10,16,1,10,16,4,320,320,320,0,0.897418
1,50,4,16,8,1,4,320,320,320,0,0.907916
1,4,10,16,2,4,20,320,320,320,0,0.912775
1,160,4,5,1,1,32,320,320,320,0,0.763243
1,8,20,1,4,5,32,320,320,320,0,0.493232
1,1,32,4,80,10,1,320,320,320,0,0.95423
1,100,1,1,2,32,16,320,320,320,0,0.978711
1,4,40,4,8,20,1,320,320,320,0,0.953578
1,160,10,1,1,32,2,320,320,320,0,0.903963
1,5,10,64,8,4,1,320,320,320,0,0.944012
1,4,20,20,2,8,4,320,320,320,0,0.763558
1,4,1,80,1,16,20,320,320,320,0,0.984926
3,2,32,25,8,8,1,320,320,320,0,0.880277
1,80,10,1,2,4,16,320,320,320,0,0.763429
1,64,5,10,8,1,4,320,320,320,0,0.763409
1,64,2,1,5,20,8,320,320,320,0,0.908195
3,400,4,1,4,16,1,320,320,320,0,0.895976
0,1,100,2,128,1,4,320,320,320,0,0.763572
1,20,5,32,1,8,4,320,320,320,0,0.488705
1,5,2,40,4,8,8,320,320,320,0,0.763418
1,2,25,8,4,8,8,320,320,320,0,0.39221
1,8,10,40,16,2,1,320,320,320,0,0.906336
1,1,2,100,4,8,16,320,320,320,0,0.907895
1,4,8,20,10,2,8,320,320,320,0,0.960365
1,8,2,10,40,1,16,320,320,320,0,0.915264
1,1,5,40,1,32,16,320,320,320,0,0.763317
3,2,40,4,5,2,32,320,320,320,0,0.488834
0,5,10,2,8,2,64,320,320,320,0,0.942419
1,4,100,2,16,2,4,320,320,320,0,0.898024
0,10,32,2,16,1,10,320,320,320,0,0.900771
1,8,4,10,5,32,2,320,320,320,0,0.895193
1,2,1,64,5,80,2,320,320,320,0,0.946773
1,1,16,25,2,4,32,320,320,320,0,0.912276
1,8,5,4,1,128,5,320,320,320,0,0.922935
1,2,4,20,1,40,16,320,320,320,0,0.896344
1,16,4,2,50,1,16,320,320,320,0,0.763441
1,25,4,4,4,8,8,320,320,320,0,0.489789
3,20,80,1,1,32,2,320,320,320,0,0.926742
1,1,32,5,4,10,16,320,320,320,0,0.984871
1,1600,1,2,8,1,4,320,320,320,0,0.492006
1,1,2,160,8,1,40,320,320,320,0,0.987205
1,16,8,1,80,2,5,320,320,320,0,0.914843
1,20,40,4,1,4,8,320,320,320,0,0.909509
1,80,4,5,1,16,4,320,320,320,0,0.913346
1,10,4,4,32,10,2,320,320,320,0,0.944195
1,5,20,4,2,128,1,320,320,320,0,0.763283
3,80,4,2,8,20,1,320,320,320,0,0.96547
0,1,32,50,1,1,64,320,320,320,0,0.947778
1,5,4,8,10,64,1,320,320,320,0,0.950765
1,40,4,1,4,5,32,320,320,320,0,0.912837
1,4,5,16,5,1,64,320,320,320,0,0.903009
1,5,80,4,8,1,8,320,320,320,0,0.927271
0,20,1,16,16,4,5,320,320,320,0,0.911604
1,32,1,5,1,10,64,320,320,320,0,0.909783
0,1,16,100,4,2,8,320,320,320,0,0.910845
0,80,8,1,1,80,2,320,320,320,0,0.961041
1,5,2,32,1,80,4,320,320,320,0,0.974639
3,10,4,8,16,1,20,320,320,320,0,0.9443
3,10,80,2,16,4,1,320,320,320,0,0.489827
3,50,1,2,16,8,8,320,320,320,0,0.926103
1,1,8,80,20,1,8,320,320,320,0,0.976303
1,4,16,10,1,40,4,320,320,320,0,0.942455
1,4,100,1,1,32,8,320,320,320,0,0.937872
1,2,8,10,1,64,10,320,320,320,0,0.49235
1,16,1,25,1,128,2,320,320,320,0,0.984948
1,1,8,50,32,8,1,320,320,320,0,0.903905
3,32,1,4,2,16,25,320,320,320,0,0.763506
1,25,8,1,32,1,16,320,320,320,0,0.936291
1,16,1,20,8,20,2,320,320,320,0,0.933036
1,1,128,5,1,160,1,320,320,320,0,0.896243
1,1,32,4,20,20,2,320,320,320,0,0.763516
0,4,50,2,8,32,1,320,320,320,0,0.939136
0,2,5,40,4,8,8,320,320,320,0,0.913162
3,1,1,400,2,4,32,320,320,320,0,0.935113
1,4,1,100,2,32,4,320,320,320,0,0.948984
1,2,5,32,16,5,4,320,320,320,0,0.941396
1,8,5,8,1,80,4,320,320,320,0,0.908172
1,1,80,5,32,2,4,320,320,320,0,0.49311
1,10,10,1,16,16,4,320,320,320,0,0.8811
1,4,4,20,10,16,2,320,320,320,0,0.93227
1,25,16,2,1,8,16,320,320,320,0,0.917418
2,5,4,16,5,1,64,320,320,320,0,0.933584
1,2,8,200,2,16,1,320,320,320,0,0.992643
3,1,5,20,1,32,32,320,320,320,0,0.769137
1,1,40,80,8,2,2,320,320,320,0,0.917787
2,10,10,8,128,1,1,320,320,320,0,0.959226
1,20,4,4,1,40,8,320,320,320,0,0.903958
1,2,40,4,4,16,5,320,320,320,0,0.898873
1,2,80,10,1,64,1,320,320,320,0,0.928821
1,4,50,4,2,1,64,320,320,320,0,0.911818
1,1,1,400,32,1,8,320,320,320,0,0.984756
1,1,16,50,16,1,8,320,320,320,0,0.897139
1,20,2,80,8,1,4,320,320,320,0,0.975933
1,50,4,2,32,4,2,320,320,320,0,0.908811
1,100,16,2,2,8,2,320,320,320,0,0.904034
1,2,8,8,2,400,1,320,320,320,0,0.944966
1,4,16,2,2,20,20,320,320,320,0,0.898424
1,8,25,1,8,4,16,320,320,320,0,0.912567
3,1,1,640,16,2,5,320,320,320,0,0.91216
0,1,100,8,2,32,2,320,320,320,0,0.943629
2,10,10,2,2,16,16,320,320,320,0,0.900321
0,2,1,200,4,2,32,320,320,320,0,0.912474
1,4,8,10,4,5,16,320,320,320,0,0.960864
3,2,100,2,4,2,32,320,320,320,0,0.946743
3,1,40,4,2,8,40,320,320,320,0,0.953943
1,40,5,1,1,16,32,320,320,320,0,0.978126
1,8,5,20,2,1,64,320,320,320,0,0.713748
1,2,25,16,1,8,16,320,320,320,0,0.486608
0,800,4,1,16,2,1,320,320,320,0,0.837874
3,4,8,4,10,10,8,320,320,320,0,0.895103
1,200,4,1,16,1,8,320,320,320,0,0.763435
1,32,1,20,32,5,1,320,320,320,0,0.89377
1,1,20,40,4,4,8,320,320,320,0,0.840149
1,20,1,32,2,16,5,320,320,320,0,0.908364
1,10,1,32,5,32,2,320,320,320,0,0.916927
1,2,5,40,4,4,16,320,320,320,0,0.932931
1,50,16,1,1,8,16,320,320,320,0,0.907992
1,2,20,20,32,1,4,320,320,320,0,0.895924
1,1,4,32,200,2,2,320,320,320,0,0.913781
2,50,1,64,4,4,2,320,320,320,0,0.489549
1,20,2,5,64,1,8,320,320,320,0,0.491537
1,1,160,4,5,4,8,320,320,320,0,0.925576
1,4,2,80,5,16,2,320,320,320,0,0.907003
1,50,4,8,64,1,1,320,320,320,0,0.925579
1,8,40,2,10,8,2,320,320,320,0,0.897863
1,4,8,10,4,20,4,320,320,320,0,0.763144
2,16,10,10,8,4,2,320,320,320,0,0.895471
1,5,64,2,4,4,10,320,320,320,0,0.892569
1,2,40,40,1,16,2,320,320,320,0,0.973488
1,1,40,4,5,4,32,320,320,320,0,0.925903
1,80,1,5,32,1,8,320,320,320,0,0.933751
1,200,4,4,2,16,1,320,320,320,0,0.899417
1,5,5,8,32,16,1,320,320,320,0,0.896918
0,20,4,2,1,16,40,320,320,320,0,0.946637
3,40,5,1,1,16,32,320,320,320,0,0.91372
1,4,1,50,512,1,1,320,320,320,0,0.489394
1,8,1,16,4,20,10,320,320,320,0,0.486368
3,50,1,16,4,1,32,320,320,320,0,0.763212
1,2,40,8,16,5,2,320,320,320,0,0.926185
3,4,1,160,16,5,2,320,320,320,0,0.763435
1,2,5,64,40,1,4,320,320,320,0,0.895628
2,40,5,1,1,16,32,320,320,320,0,0.907071
0,40,5,1,1,16,32,320,320,320,0,0.90822
1,800,2,2,1,2,16,320,320,320,0,0.89683
1,800,1,1,2,32,2,320,320,320,0,0.901802
1,5,160,2,4,1,16,320,320,320,0,0.915108
1,800,1,1,8,2,8,320,320,320,0,0.964294
1,4,16,50,2,2,8,320,320,320,0,0.895357
1,80,2,1,5,128,1,320,320,320,0,0.934949
1,1,50,16,8,2,8,320,320,320,0,0.903494
1,16,2,20,2,2,40,320,320,320,0,0.900369
1,80,20,1,2,16,2,320,320,320,0,0.76333
3,800,1,2,1,32,2,320,320,320,0,0.903187
1,2,200,1,8,32,1,320,320,320,0,0.91915
1,2,5,40,64,4,1,320,320,320,0,0.492635
1,20,4,10,1,4,32,320,320,320,0,0.940602
0,5,64,1,16,20,1,320,320,320,0,0.894954
1,8,4,5,2,10,32,320,320,320,0,0.913198
1,80,10,1,4,2,16,320,320,320,0,0.913603
0,5,16,2,128,5,1,320,320,320,0,0.763594
1,2,200,2,2,64,1,320,320,320,0,0.975988
3,16,10,5,2,32,2,320,320,320,0,0.492586
1,320,1,2,1,16,10,320,320,320,0,0.856261
1,1,8,50,1,16,16,320,320,320,0,0.886511
1,2,64,1,16,50,1,320,320,320,0,0.922502
1,8,2,20,320,1,1,320,320,320,0,0.943112
1,1,5,320,2,16,2,320,320,320,0,0.843415
1,40,8,2,1,4,40,320,320,320,0,0.878477
1,2,40,2,16,8,5,320,320,320,0,0.898878
1,4,5,32,8,10,2,320,320,320,0,0.840754
1,64,1,10,1,40,4,320,320,320,0,0.881158
2,40,1,20,1,2,64,320,320,320,0,0.840366
1,2,80,10,8,2,4,320,320,320,0,0.763142
1,1,320,5,1,64,1,320,320,320,0,0.815018
1,4,2,20,4,160,1,320,320,320,0,0.492711
0,1,20,20,128,1,2,320,320,320,0,0.894895
1,5,4,16,4,8,10,320,320,320,0,0.904319
1,4,2,16,10,16,5,320,320,320,0,0.732481
1,8,5,16,5,2,16,320,320,320,0,0.913791
1,1,4,100,1,4,64,320,320,320,0,0.949731
1,16,1,25,16,2,8,320,320,320,0,0.97835
1,32,5,2,2,10,16,320,320,320,0,0.908259
1,5,1,40,1,32,16,320,320,320,0,0.925191
1,4,2,50,1,128,2,320,320,320,0,0.918341
1,2,2,32,800,1,1,320,320,320,0,0.890643
1,200,1,16,2,1,16,320,320,320,0,0.959307
1,80,1,2,8,20,4,320,320,320,0,0.881945
1,4,20,4,2,16,10,320,320,320,0,0.91097
1,10,8,4,16,20,1,320,320,320,0,0.984096
1,64,1,10,1,10,16,320,320,320,0,0.949746
1,10,40,1,4,2,32,320,320,320,0,0.912673
1,100,1,2,32,1,16,320,320,320,0,0.777084
1,1,10,10,16,32,2,320,320,320,0,0.909371
1,32,5,1,16,10,4,320,320,320,0,0.895504
1,1,16,20,10,8,4,320,320,320,0,0.948959
0,10,1,20,512,1,1,320,320,320,0,0.897149
1,4,1,25,1,1024,1,320,320,320,0,0.934957
1,16,4,2,80,1,10,320,320,320,0,0.959255
1,16,20,1,1,64,5,320,320,320,0,0.880533
3,2,80,1,4,20,8,320,320,320,0,0.839898
1,25,8,4,2,64,1,320,320,320,0,0.875769
1,100,1,2,16,4,8,320,320,320,0,0.952921
1,64,5,1,160,2,1,320,320,320,0,0.896385
1,40,20,1,2,16,4,320,320,320,0,0.913392
1,5,8,20,32,2,2,320,320,320,0,0.912042
1,50,16,4,1,1,32,320,320,320,0,0.492874
1,5,4,16,8,20,2,320,320,320,0,0.895914
1,1,4,32,5,80,2,320,320,320,0,0.908583
1,16,1,8,400,2,1,320,320,320,0,0.908665
1,64,2,5,10,2,8,320,320,320,0,0.912717
1,10,1,80,16,4,2,320,320,320,0,0.873691
1,2,16,10,2,8,20,320,320,320,0,0.925405
1,5,16,4,4,10,8,320,320,320,0,0.898227
2,1,4,40,8,2,40,320,320,320,0,0.937132
1,16,8,5,40,2,2,320,320,320,0,0.894568
1,20,8,2,8,2,20,320,320,320,0,0.960062
1,32,1,4,20,2,20,320,320,320,0,0.92529
1,16,5,4,16,1,20,320,320,320,0,0.933609
1,200,2,1,4,32,2,320,320,320,0,0.856539
1,4,80,2,2,80,1,320,320,320,0,0.890203
1,25,64,2,16,2,1,320,320,320,0,0.963179
1,10,8,8,40,1,4,320,320,320,0,0.976159
1,1,160,2,8,4,10,320,320,320,0,0.918118
1,128,1,1,2,40,10,320,320,320,0,0.904652
1,2,2,80,4,8,10,320,320,320,0,0.940732
1,8,40,2,1,4,40,320,320,320,0,0.911168
1,64,2,1,4,5,40,320,320,320,0,0.944011
1,32,1,5,8,2,40,320,320,320,0,0.48762
1,4,1,160,1,160,1,320,320,320,0,0.917589
1,1,640,1,1,10,16,320,320,320,0,0.953679
1,2,160,5,2,32,1,320,320,320,0,0.983648
1,5,16,2,64,5,2,320,320,320,0,0.489666
1,1,400,4,4,4,4,320,320,320,0,0.486966
1,2,5,80,2,8,8,320,320,320,0,0.929887
1,80,4,1,5,4,16,320,320,320,0,0.900054
1,2,10,8,4,8,20,320,320,320,0,0.837766
1,50,1,2,512,1,2,320,320,320,0,0.49362
1,8,100,1,2,4,16,320,320,320,0,0.908898
1,32,1,20,5,32,1,320,320,320,0,0.763482
1,20,40,2,8,1,8,320,320,320,0,0.908172
1,4,20,4,4,4,20,320,320,320,0,0.898941
1,16,1,50,32,4,1,320,320,320,0,0.977035
1,4,16,10,8,10,2,320,320,320,0,0.947075
1,50,2,4,128,1,2,320,320,320,0,0.984292
1,1,40,5,8,8,8,320,320,320,0,0.850382
1,1,64,2,2,100,4,320,320,320,0,0.913174
1,1,1600,1,32,2,1,320,320,320,0,0.953577
1,1,2,80,8,40,2,320,320,320,0,0.926894
1,1,64,10,5,16,2,320,320,320,0,0.763472
1,2,2,80,16,5,4,320,320,320,0,0.912681
1,32,1,10,2,20,8,320,320,320,0,0.912903
1,8,8,2,10,2,40,320,320,320,0,0.91208
1,40,5,16,4,1,8,320,320,320,0,0.90984
1,40,20,1,4,32,1,320,320,320,0,0.932215
1,100,1,2,4,32,4,320,320,320,0,0.908043
1,160,1,10,1,32,2,320,320,320,0,0.930179
1,8,10,4,10,2,16,320,320,320,0,0.709473
1,400,1,2,4,4,8,320,320,320,0,0.762547
1,32,1,4,4,200,1,320,320,320,0,0.852025
1,40,1,5,16,4,8,320,320,320,0,0.909752
0,10,8,5,16,8,2,320,320,320,0,0.873558
1,8,4,4,5,160,1,320,320,320,0,0.953308
1,4,32,1,5,20,8,320,320,320,0,0.77616
1,8,40,1,4,80,1,320,320,320,0,0.925703
1,320,1,1,40,4,2,320,320,320,0,0.942439
1,8,2,40,1,4,40,320,320,320,0,0.488146
1,1,32,4,25,4,8,320,320,320,0,0.904788
1,400,2,4,1,8,4,320,320,320,0,0.942832
1,2,32,2,50,4,4,320,320,320,0,0.9506
0,128,5,5,8,4,1,320,320,320,0,0.465659
1,80,2,4,20,4,2,320,320,320,0,0.948102
1,8,8,10,10,1,16,320,320,320,0,0.942023
1,1,1,400,16,4,4,320,320,320,0,0.895821
1,10,64,1,1,20,8,320,320,320,0,0.953237
1,1,128,1,5,8,20,320,320,320,0,0.897517
1,8,8,50,32,1,1,320,320,320,0,0.983639
1,16,25,2,2,2,32,320,320,320,0,0.88522
1,4,8,10,4,8,10,320,320,320,0,0.847173
1,64,2,5,16,10,1,320,320,320,0,0.911871
1,32,2,5,8,40,1,320,320,320,0,0.925727
1,20,1,20,4,4,16,320,320,320,0,0.90944
1,32,10,1,10,1,32,320,320,320,0,0.763602
1,2,40,4,10,1,32,320,320,320,0,0.763445
1,80,1,8,5,32,1,320,320,320,0,0.898187
1,2,8,8,100,8,1,320,320,320,0,0.876992
1,8,5,80,16,1,2,320,320,320,0,0.913109
1,50,1,32,1,16,4,320,320,320,0,0.909254
1,2,2,25,1,32,32,320,320,320,0,0.89694
1,50,32,2,8,4,1,320,320,320,0,0.994194
1,1,1,200,2,64,4,320,320,320,0,0.492096
1,8,8,5,16,1,20,320,320,320,0,0.911578
1,5,16,2,1,40,16,320,320,320,0,0.895016
1,20,40,2,2,4,8,320,320,320,0,0.918014
1,1,8,16,20,1,40,320,320,320,0,0.918243
1,1,4,25,4,128,2,320,320,320,0,0.917443
1,10,20,2,4,32,2,320,320,320,0,0.820937
1,25,16,2,8,8,2,320,320,320,0,0.954196
1,10,4,4,320,2,1,320,320,320,0,0.763514
1,2,40,2,5,8,16,320,320,320,0,0.917541
1,10,2,32,5,8,4,320,320,320,0,0.493394
1,4,10,16,16,2,5,320,320,320,0,0.966201
1,5,1,64,16,1,20,320,320,320,0,0.962729
1,20,1,40,16,8,1,320,320,320,0,0.488915
1,25,2,2,8,2,64,320,320,320,0,0.939752
1,20,8,5,16,1,8,320,320,320,0,0.912564
1,16,25,8,2,4,4,320,320,320,0,0.925184
1,10,5,2,4,32,8,320,320,320,0,0.9448
1,2,1,800,32,1,2,320,320,320,0,0.926137
1,2,100,4,1,2,64,320,320,320,0,0.763327
1,16,20,10,2,8,2,320,320,320,0,0.917764
1,1,1,200,16,2,16,320,320,320,0,0.918921
1,8,8,10,20,4,2,320,320,320,0,0.934053
0,100,1,16,2,2,16,320,320,320,0,0.763486
1,100,2,8,8,2,4,320,320,320,0,0.941788
1,40,10,4,1,16,4,320,320,320,0,0.929482
1,320,1,2,2,40,2,320,320,320,0,0.874731
1,128,1,1,100,8,1,320,320,320,0,0.734209
1,5,64,5,2,4,8,320,320,320,0,0.873554
1,1,1,160,16,10,4,320,320,320,0,0.896741
1,20,8,5,4,4,8,320,320,320,0,0.911653
1,1,40,10,16,8,2,320,320,320,0,0.961269
1,50,2,1,4,4,64,320,320,320,0,0.925334
1,1,40,8,4,16,5,320,320,320,0,0.973984
1,1,40,80,16,2,1,320,320,320,0,0.901795
0,4,10,10,128,2,1,320,320,320,0,0.711557
1,2,1,800,1,32,2,320,320,320,0,0.900451
1,2,80,1,10,64,1,320,320,320,0,0.908302
1,16,4,25,4,2,8,320,320,320,0,0.91134
1,80,5,1,1,32,8,320,320,320,0,0.488568
0,1,25,64,1,1,64,320,320,320,0,0.781509
1,16,2,5,128,5,1,320,320,320,0,0.489985
1,5,16,5,64,1,4,320,320,320,0,0.92618
2,32,5,20,2,16,1,320,320,320,0,0.763249
1,640,1,1,32,5,1,320,320,320,0,0.951077
1,64,1,10,1,32,5,320,320,320,0,0.91177
1,10,16,10,1,16,4,320,320,320,0,0.913319
1,160,2,1,32,1,10,320,320,320,0,0.901615
1,10,2,5,2,128,4,320,320,320,0,0.763338
1,10,16,4,8,5,4,320,320,320,0,0.872986
1,2,50,1,64,1,16,320,320,320,0,0.878293
1,8,4,5,10,2,32,320,320,320,0,0.913177
1,10,8,4,64,1,5,320,320,320,0,0.90141
1,4,100,2,4,2,16,320,320,320,0,0.940709
1,64,2,5,40,2,2,320,320,320,0,0.909557
1,1,32,10,64,5,1,320,320,320,0,0.894528
1,8,20,2,5,8,8,320,320,320,0,0.908964
1,10,2,80,2,8,4,320,320,320,0,0.489551
1,4,40,1,8,80,1,320,320,320,0,0.90808
1,80,1,4,8,1,40,320,320,320,0,0.913533
1,4,2,50,4,4,16,320,320,320,0,0.769967
1,1,800,1,8,16,1,320,320,320,0,0.899241
1,10,5,8,4,64,1,320,320,320,0,0.879557
1,10,2,10,8,16,4,320,320,320,0,0.825772
0,64,1,2,40,20,1,320,320,320,0,0.923473
1,2,1,1600,8,4,1,320,320,320,0,0.844088
0,1,200,4,2,8,8,320,320,320,0,0.912462
1,1,320,1,16,1,20,320,320,320,0,0.763255
1,16,4,2,25,8,4,320,320,320,0,0.94026
1,1,160,2,40,1,8,320,320,320,0,0.816757
0,16,20,1,5,64,1,320,320,320,0,0.976119
1,2,80,2,16,2,10,320,320,320,0,0.763364
1,1,16,10,20,16,2,320,320,320,0,0.899266
1,16,2,25,4,16,2,320,320,320,0,0.900028
1,40,2,4,64,1,5,320,320,320,0,0.926077
1,640,1,1,2,80,1,320,320,320,0,0.898327
1,16,2,5,5,128,1,320,320,320,0,0.993527
1,8,40,10,32,1,1,320,320,320,0,0.907769
1,8,20,20,32,1,1,320,320,320,0,0.873485
1,5,32,1,10,32,2,320,320,320,0,0.977419
1,160,1,2,8,8,5,320,320,320,0,0.491037
1,1,2,80,10,4,16,320,320,320,0,0.876634
1,5,16,4,1,8,40,320,320,320,0,0.942119
1,32,2,2,10,4,20,320,320,320,0,0.489124
1,80,4,2,20,2,4,320,320,320,0,0.925344
3,4,5,20,64,2,2,320,320,320,0,0.893415
1,4,5,10,32,1,16,320,320,320,0,0.909698
1,5,20,16,32,1,2,320,320,320,0,0.910585
1,1,32,25,16,8,1,320,320,320,0,0.489464
1,2,80,4,8,20,1,320,320,320,0,0.845205
1,20,4,8,1,5,32,320,320,320,0,0.763322
1,20,10,4,1,4,32,320,320,320,0,0.93915
1,4,4,20,5,1,64,320,320,320,0,0.952916
1,40,80,1,1,32,1,320,320,320,0,0.492305
1,5,320,2,2,16,1,320,320,320,0,0.491024
1,2,2,32,8,25,4,320,320,320,0,0.489421
1,40,2,20,4,1,16,320,320,320,0,0.84291
1,2,64,1,20,4,10,320,320,320,0,0.923563
1,16,8,5,5,2,16,320,320,320,0,0.936992
1,5,32,2,1,40,8,320,320,320,0,0.937872
1,80,2,2,32,5,2,320,320,320,0,0.490532
1,1,160,4,1,4,40,320,320,320,0,0.834078
1,4,5,32,10,16,1,320,320,320,0,0.910853
1,1,20,80,1,4,16,320,320,320,0,0.896948
1,20,5,1,64,4,4,320,320,320,0,0.488462
1,2,40,8,1,16,10,320,320,320,0,0.763332
1,8,8,25,16,4,1,320,320,320,0,0.908115
1,80,8,1,2,40,2,320,320,320,0,0.976006
1,1,160,4,4,5,8,320,320,320,0,0.763198
1,8,2,8,25,2,16,320,320,320,0,0.978381
1,80,8,1,1,160,1,320,320,320,0,0.913472
1,4,2,20,8,5,16,320,320,320,0,0.930347
1,400,4,2,32,1,1,320,320,320,0,0.954103
1,25,4,8,1,2,64,320,320,320,0,0.90029
1,8,8,5,40,2,4,320,320,320,0,0.977933
1,8,1,20,128,1,5,320,320,320,0,0.913293
1,1,8,20,160,2,2,320,320,320,0,0.48977
1,8,4,4,40,4,5,320,320,320,0,0.928951
1,4,2,25,1,16,32,320,320,320,0,0.983674
1,50,64,1,2,2,8,320,320,320,0,0.952385
3,1,100,1,16,4,16,320,320,320,0,0.935564
0,1,50,4,1,16,32,320,320,320,0,0.946174
1,8,5,20,1,2,64,320,320,320,0,0.976032
1,2,20,20,1,8,16,320,320,320,0,0.9035
1,4,20,10,1,8,16,320,320,320,0,0.933391
0,16,1,20,16,20,1,320,320,320,0,0.924007
3,1,80,8,40,1,4,320,320,320,0,0.896107
1,1,40,8,80,1,4,320,320,320,0,0.965074
0,32,10,1,20,16,1,320,320,320,0,0.89607
2,1,8,100,1,64,2,320,320,320,0,0.972906
0,100,1,2,32,1,16,320,320,320,0,0.954433
2,25,8,8,2,8,4,320,320,320,0,0.929572
0,4,8,25,1,8,16,320,320,320,0,0.932416
1,2,2,32,20,5,8,320,320,320,0,0.957812
0,2,4,80,10,16,1,320,320,320,0,0.976307
1,1600,2,1,1,8,4,320,320,320,0,0.925757
1,10,2,16,40,2,4,320,320,320,0,0.902234
1,4,16,5,80,2,2,320,320,320,0,0.951708
3,1,2,64,4,40,5,320,320,320,0,0.925679
