Kernel,gx,gy,gz,bx,by,bz,n,gpuId,occupancy
0,8,32,4,2,8,8,131072,0,0.248737
0,4,4,16,16,2,16,131072,0,0.489916
0,256,1,4,4,1,32,131072,0,0.491287
0,16,1,16,1,64,8,131072,0,0.249806
0,1,128,32,1,32,1,131072,0,0.492742
0,1,4,64,128,2,2,131072,0,0.492101
0,256,1,8,1,4,16,131072,0,0.494366
0,64,2,8,1,32,4,131072,0,0.492026
0,8,128,2,1,1,64,131072,0,0.482984
0,1,64,4,64,2,4,131072,0,0.492774
0,32,8,1,64,4,2,131072,0,0.249805
0,8,8,8,8,2,16,131072,0,0.490502
0,1,1,512,2,8,16,131072,0,0.492594
0,8,32,2,16,16,1,131072,0,0.492708
0,16,16,2,4,2,32,131072,0,0.493597
0,16,4,4,32,2,8,131072,0,0.481425
0,1024,1,4,1,4,8,131072,0,0.249799
0,512,1,2,4,1,32,131072,0,0.494402
0,1,32,64,1,8,8,131072,0,0.493891
0,4,8,8,64,2,4,131072,0,0.249779
0,2,2,64,16,4,8,131072,0,0.249858
0,8,32,2,8,8,4,131072,0,0.840353
0,128,1,1,1,16,64,131072,0,0.478533
0,256,1,8,2,2,16,131072,0,0.249523
0,4,2,32,1,32,16,131072,0,0.249956
0,2,64,4,8,1,32,131072,0,0.492724
0,8,32,16,2,8,2,131072,0,0.249823
0,1,128,32,4,8,1,131072,0,0.491585
0,1,1024,4,4,4,2,131072,0,0.248538
0,1,16,16,16,1,32,131072,0,0.491841
0,2,8,8,16,8,8,131072,0,0.249702
0,1,128,16,8,4,2,131072,0,0.249962
0,256,8,2,8,2,2,131072,0,0.249739
0,4,16,32,4,8,2,131072,0,0.493288
0,16,32,2,1,16,8,131072,0,0.493637
0,1,128,4,2,2,64,131072,0,0.491638
0,1,8,512,2,2,8,131072,0,0.249853
0,1,128,16,8,8,1,131072,0,0.249723
0,2,16,4,128,8,1,131072,0,0.48977
0,4,2,64,4,2,32,131072,0,0.823375
0,8,16,8,16,2,4,131072,0,0.24977
0,32,128,1,2,16,1,131072,0,0.249798
0,32,4,4,256,1,1,131072,0,0.489068
0,2,1,128,32,1,16,131072,0,0.495635
0,1,1,128,256,1,4,131072,0,0.2498
0,2,8,16,16,4,8,131072,0,0.493109
0,4,16,2,4,8,32,131072,0,0.481934
0,32,4,16,2,8,4,131072,0,0.492546
0,8,8,8,1,16,16,131072,0,0.493852
0,2,1,512,2,2,32,131072,0,0.488716
0,2,16,32,2,8,8,131072,0,0.495549
0,4,1,64,64,1,8,131072,0,0.492514
0,1,16,128,64,1,1,131072,0,0.493557
0,256,4,4,8,2,2,131072,0,0.249712
0,64,2,4,32,2,4,131072,0,0.249734
0,1,2,64,4,16,16,131072,0,0.479854
0,1,64,4,4,16,8,131072,0,0.49209
0,512,4,1,1,2,32,131072,0,0.493354
0,1,512,8,16,2,1,131072,0,0.481546
0,8,1,64,1,4,64,131072,0,0.249829
0,2,16,128,1,4,8,131072,0,0.249296
0,4,16,2,16,2,32,131072,0,0.490997
0,64,4,1,64,8,1,131072,0,0.249893
0,1,2,512,8,8,2,131072,0,0.249955
0,4,16,2,256,2,2,131072,0,0.4866
0,16,8,8,2,64,1,131072,0,0.249842
0,128,1,4,8,1,32,131072,0,0.491606
0,1024,1,4,2,4,4,131072,0,0.49212
0,8,128,2,1,32,2,131072,0,0.492319
0,8,8,2,1,32,32,131072,0,0.493864
0,4,1,256,16,4,2,131072,0,0.479689
0,1,32,16,4,8,8,131072,0,0.249817
0,8,128,1,8,2,8,131072,0,0.492827
0,512,1,2,8,8,2,131072,0,0.489231
0,256,2,2,64,1,2,131072,0,0.2498
0,1,8,32,1,32,16,131072,0,0.491039
0,4,1,1024,4,1,8,131072,0,0.493083
0,1,1024,1,4,2,16,131072,0,0.249868
0,16,8,16,1,32,2,131072,0,0.249821
0,2,32,8,16,1,16,131072,0,0.482864
0,1,2,64,2,32,16,131072,0,0.249816
0,16,1,32,32,4,2,131072,0,0.249333
0,2,32,8,64,1,4,131072,0,0.249767
0,2,8,16,4,32,4,131072,0,0.492753
0,512,2,4,1,1,32,131072,0,0.491651
0,4,32,1,256,4,1,131072,0,0.49462
0,1,2,128,2,8,32,131072,0,0.491038
0,8,8,4,16,16,2,131072,0,0.48969
0,2,256,8,1,16,2,131072,0,0.474376
0,64,4,8,32,1,2,131072,0,0.249659
0,16,1,8,2,32,16,131072,0,0.249655
0,16,16,4,4,1,32,131072,0,0.480455
0,8,16,2,32,2,8,131072,0,0.249763
0,256,2,4,8,2,4,131072,0,0.248756
0,16,4,16,2,2,32,131072,0,0.493861
0,512,8,1,2,16,1,131072,0,0.249836
0,32,32,1,2,32,2,131072,0,0.49243
0,16,8,1,64,16,1,131072,0,0.49142
0,8,1,32,512,1,1,131072,0,0.249821
0,1,2,256,4,64,1,131072,0,0.249771
0,2,8,8,16,4,16,131072,0,0.484026
0,1,2,256,16,1,16,131072,0,0.249743
0,128,2,2,32,1,8,131072,0,0.24955
0,4,64,2,32,2,4,131072,0,0.249804
0,64,16,2,4,1,16,131072,0,0.491865
0,16,16,2,4,8,8,131072,0,0.249747
0,1,8,256,64,1,1,131072,0,0.482321
0,8,16,16,1,32,2,131072,0,0.479627
0,1,64,64,2,8,2,131072,0,0.249716
0,64,2,1,4,64,4,131072,0,0.492396
0,1024,4,1,4,4,2,131072,0,0.493978
0,4,1,512,8,2,4,131072,0,0.492843
0,2,64,1,1,32,32,131072,0,0.496369
0,256,1,1,64,2,4,131072,0,0.483658
0,2,16,4,4,256,1,131072,0,0.249157
0,32,8,16,4,8,1,131072,0,0.24903
0,4,16,2,16,64,1,131072,0,0.492002
0,1,32,32,8,1,16,131072,0,0.492191
0,16,32,1,4,16,4,131072,0,0.494593
0,1,32,32,64,1,2,131072,0,0.494243
0,4,64,4,4,2,16,131072,0,0.249751
0,8,32,4,8,2,8,131072,0,0.491046
0,8,32,1,32,4,4,131072,0,0.249846
0,2,64,1,128,1,8,131072,0,0.494509
0,1,16,32,16,8,2,131072,0,0.249904
0,1,8,64,32,2,4,131072,0,0.493972
0,64,1,32,8,1,8,131072,0,0.490056
0,1,64,8,32,4,2,131072,0,0.24985
0,4,1,64,8,8,8,131072,0,0.49051
0,512,2,2,4,8,2,131072,0,0.492665
0,1,4,1024,4,1,8,131072,0,0.249937
0,64,2,2,1,128,4,131072,0,0.491246
0,512,1,8,32,1,1,131072,0,0.24971
0,32,32,2,4,2,8,131072,0,0.249713
0,64,1,8,16,8,2,131072,0,0.490793
0,4,1024,1,4,4,2,131072,0,0.2498
0,1,256,4,16,4,2,131072,0,0.492655
0,1,1024,4,4,8,1,131072,0,0.249782
0,64,1,2,2,128,4,131072,0,0.249533
0,16,128,1,4,16,1,131072,0,0.249784
0,32,4,16,8,2,4,131072,0,0.249339
0,1,128,4,4,32,2,131072,0,0.491901
0,4,1,64,2,4,64,131072,0,0.490993
0,8,2,8,256,2,2,131072,0,0.249909
0,1,32,8,4,4,32,131072,0,0.493646
0,128,1,1,512,2,1,131072,0,0.249637
0,64,8,2,16,8,1,131072,0,0.249775
0,1,4096,1,4,8,1,131072,0,0.249783
0,256,2,2,1,32,4,131072,0,0.249775
0,8,2,8,1024,1,1,131072,0,0.493689
0,2,8,128,4,4,4,131072,0,0.249817
0,64,1,32,4,2,8,131072,0,0.492518
0,1,8,32,4,4,32,131072,0,0.492368
0,2,64,2,16,1,32,131072,0,0.484445
0,1,128,4,8,1,32,131072,0,0.249945
0,2,128,4,2,8,8,131072,0,0.483151
0,2,64,8,4,32,1,131072,0,0.493827
0,512,1,1,32,4,2,131072,0,0.493097
0,1,64,4,2,4,64,131072,0,0.493243
0,16,16,16,8,2,2,131072,0,0.492632
0,16,16,16,4,2,4,131072,0,0.249794
0,1,2,2048,4,2,4,131072,0,0.492626
0,8,16,2,256,1,2,131072,0,0.491862
0,16,4,2,2,256,2,131072,0,0.24973
0,32,32,1,8,2,8,131072,0,0.491615
0,8,16,1,256,2,2,131072,0,0.249753
0,32,1,32,1,128,1,131072,0,0.482222
0,32,8,16,2,8,2,131072,0,0.490901
0,1,1024,2,2,32,1,131072,0,0.492396
0,4,256,4,2,2,8,131072,0,0.249759
0,4,8,128,8,1,4,131072,0,0.490988
0,64,1,16,4,8,4,131072,0,0.492027
0,4,8,8,32,2,8,131072,0,0.494565
0,1,8,128,64,2,1,131072,0,0.249755
0,4096,1,1,1,8,4,131072,0,0.49171
0,1,1,128,1,16,64,131072,0,0.492751
0,256,2,2,32,1,4,131072,0,0.249377
0,1024,2,2,2,1,16,131072,0,0.248317
0,4,32,8,2,32,2,131072,0,0.494844
0,4,1,64,8,16,4,131072,0,0.249264
0,64,1,4,64,4,2,131072,0,0.49243
0,64,1,8,4,1,64,131072,0,0.494082
0,2,2,512,2,16,2,131072,0,0.494335
0,8,4,8,32,8,2,131072,0,0.493895
0,1,8,32,4,8,16,131072,0,0.249735
0,2048,1,1,2,1,32,131072,0,0.493821
0,2,128,4,8,8,2,131072,0,0.49294
0,2,8,8,1,32,32,131072,0,0.249695
0,16,1,32,16,4,4,131072,0,0.249716
0,1,32,128,2,8,2,131072,0,0.249759
0,2,128,4,1,64,2,131072,0,0.493848
0,4,8,4,64,16,1,131072,0,0.482461
0,2,16,4,8,4,32,131072,0,0.249958
0,2,128,4,32,1,4,131072,0,0.249822
0,4,128,4,32,2,1,131072,0,0.493102
0,8,64,4,8,8,1,131072,0,0.24976
0,4,4,16,16,4,8,131072,0,0.494755
0,64,4,2,2,2,64,131072,0,0.492721
0,128,2,8,8,1,8,131072,0,0.249814
0,2,8,8,128,1,8,131072,0,0.492717
0,2,16,8,1,32,16,131072,0,0.493492
0,8,32,1,2,64,4,131072,0,0.494476
0,4,1024,1,1,2,16,131072,0,0.24969
0,8,4,32,4,1,32,131072,0,0.492937
0,128,4,2,2,32,2,131072,0,0.249633
0,4096,1,1,2,4,4,131072,0,0.2498
0,64,2,32,1,16,2,131072,0,0.249811
0,512,1,8,8,2,2,131072,0,0.49431
0,64,2,32,1,8,4,131072,0,0.492895
0,32,2,8,1,16,16,131072,0,0.494158
0,128,1,8,1,2,64,131072,0,0.248934
0,256,1,1,32,4,4,131072,0,0.479808
0,1,4,1024,8,1,4,131072,0,0.249779
0,32,2,8,8,1,32,131072,0,0.24978
0,32,1,128,8,2,2,131072,0,0.485461
0,256,16,1,1,1,32,131072,0,0.249783
0,128,1,1,32,8,4,131072,0,0.491922
0,8,2,32,1,8,32,131072,0,0.249715
0,2,1024,1,32,2,1,131072,0,0.249786
0,1,128,4,128,2,1,131072,0,0.493408
0,128,1,2,4,8,16,131072,0,0.493287
0,4,128,2,2,4,16,131072,0,0.488029
0,1,8,16,1,1024,1,131072,0,0.249729
0,128,2,16,4,8,1,131072,0,0.494491
0,16,4,4,64,2,4,131072,0,0.249839
0,128,8,1,1,2,64,131072,0,0.493078
0,2,1,1024,1,16,4,131072,0,0.249774
0,256,1,1,256,1,2,131072,0,0.493596
0,1,128,1,64,4,4,131072,0,0.249058
0,4096,1,1,4,1,8,131072,0,0.489958
0,4,4,8,256,2,2,131072,0,0.4934
0,32,1,32,1,4,32,131072,0,0.491159
0,8,16,2,32,1,16,131072,0,0.249762
0,4,4,64,1,64,2,131072,0,0.483865
0,32,2,2,256,2,2,131072,0,0.4
0,1,4,64,8,8,8,131072,0,0.249828
0,8,8,64,1,32,1,131072,0,0.485262
0,16,4,4,16,1,32,131072,0,0.248976
